Fecha;Sensor;Lectura;Unidades de Lectura;Medida;Unidades de Medida;Flag;Flag Manipulación;Observaciones
04/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/01/2012 08:00:00;E012NEMBA;710,22;m.s.n.m.;710,22;m.s.n.m.;M;NC;
04/01/2012 08:00:00;E012TEMPMED;5,20;ºC;5,20;ºC;M;NC;
05/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
05/01/2012 08:00:00;E012NEMBA;710,20;m.s.n.m.;710,20;m.s.n.m.;M;NC;
05/01/2012 08:00:00;E012TEMPMED;6,20;ºC;6,20;ºC;M;NC;
06/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/01/2012 08:00:00;E012NEMBA;710,18;m.s.n.m.;710,18;m.s.n.m.;M;NC;
06/01/2012 08:00:00;E012TEMPMED;5,80;ºC;5,80;ºC;M;NC;
07/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/01/2012 08:00:00;E012NEMBA;710,16;m.s.n.m.;710,16;m.s.n.m.;M;NC;
07/01/2012 08:00:00;E012TEMPMED;5,90;ºC;5,90;ºC;M;NC;
08/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/01/2012 08:00:00;E012NEMBA;710,14;m.s.n.m.;710,14;m.s.n.m.;M;NC;
08/01/2012 08:00:00;E012TEMPMED;3,60;ºC;3,60;ºC;M;NC;
09/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/01/2012 08:00:00;E012NEMBA;710,12;m.s.n.m.;710,12;m.s.n.m.;M;NC;
09/01/2012 08:00:00;E012TEMPMED;3,30;ºC;3,30;ºC;M;NC;
10/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
10/01/2012 08:00:00;E012NEMBA;710,11;m.s.n.m.;710,11;m.s.n.m.;M;NC;
10/01/2012 08:00:00;E012TEMPMED;2,00;ºC;2,00;ºC;M;NC;
11/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
11/01/2012 08:00:00;E012NEMBA;710,09;m.s.n.m.;710,09;m.s.n.m.;M;NC;
11/01/2012 08:00:00;E012TEMPMED;2,60;ºC;2,60;ºC;M;NC;
12/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/01/2012 08:00:00;E012NEMBA;710,07;m.s.n.m.;710,07;m.s.n.m.;M;NC;
12/01/2012 08:00:00;E012TEMPMED;2,00;ºC;2,00;ºC;M;NC;
13/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/01/2012 08:00:00;E012NEMBA;710,05;m.s.n.m.;710,05;m.s.n.m.;M;NC;
13/01/2012 08:00:00;E012TEMPMED;5,00;ºC;5,00;ºC;M;NC;
14/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/01/2012 08:00:00;E012NEMBA;710,03;m.s.n.m.;710,03;m.s.n.m.;M;NC;
14/01/2012 08:00:00;E012TEMPMED;4,80;ºC;4,80;ºC;M;NC;
15/01/2012 08:00:00;E012LLUVIAS;25,00;l/m²;25,00;l/m²;M;NC;
15/01/2012 08:00:00;E012NEMBA;710,01;m.s.n.m.;710,01;m.s.n.m.;M;NC;
15/01/2012 08:00:00;E012TEMPMED;4,90;ºC;4,90;ºC;M;NC;
16/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
16/01/2012 08:00:00;E012NEMBA;709,99;m.s.n.m.;709,99;m.s.n.m.;M;NC;
16/01/2012 08:00:00;E012TEMPMED;5,90;ºC;5,90;ºC;M;NC;
17/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
17/01/2012 08:00:00;E012NEMBA;709,97;m.s.n.m.;709,97;m.s.n.m.;M;NC;
17/01/2012 08:00:00;E012TEMPMED;7,80;ºC;7,80;ºC;M;NC;
18/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/01/2012 08:00:00;E012NEMBA;709,95;m.s.n.m.;709,95;m.s.n.m.;M;NC;
18/01/2012 08:00:00;E012TEMPMED;6,00;ºC;6,00;ºC;M;NC;
19/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/01/2012 08:00:00;E012NEMBA;709,92;m.s.n.m.;709,92;m.s.n.m.;M;NC;
19/01/2012 08:00:00;E012TEMPMED;3,50;ºC;3,50;ºC;M;NC;
20/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
20/01/2012 08:00:00;E012NEMBA;709,89;m.s.n.m.;709,89;m.s.n.m.;M;NC;
20/01/2012 08:00:00;E012TEMPMED;3,90;ºC;3,90;ºC;M;NC;
21/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/01/2012 08:00:00;E012NEMBA;709,86;m.s.n.m.;709,86;m.s.n.m.;M;NC;
21/01/2012 08:00:00;E012TEMPMED;4,80;ºC;4,80;ºC;M;NC;
22/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
22/01/2012 08:00:00;E012NEMBA;709,83;m.s.n.m.;709,83;m.s.n.m.;M;NC;
22/01/2012 08:00:00;E012TEMPMED;4,60;ºC;4,60;ºC;M;NC;
23/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/01/2012 08:00:00;E012NEMBA;709,81;m.s.n.m.;709,81;m.s.n.m.;M;NC;
23/01/2012 08:00:00;E012TEMPMED;4,80;ºC;4,80;ºC;M;NC;
24/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/01/2012 08:00:00;E012NEMBA;709,79;m.s.n.m.;709,79;m.s.n.m.;M;NC;
24/01/2012 08:00:00;E012TEMPMED;4,70;ºC;4,70;ºC;M;NC;
25/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/01/2012 08:00:00;E012NEMBA;709,75;m.s.n.m.;709,75;m.s.n.m.;M;NC;
25/01/2012 08:00:00;E012TEMPMED;5,60;ºC;5,60;ºC;M;NC;
26/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/01/2012 08:00:00;E012NEMBA;709,73;m.s.n.m.;709,73;m.s.n.m.;M;NC;
26/01/2012 08:00:00;E012TEMPMED;5,10;ºC;5,10;ºC;M;NC;
27/01/2012 08:00:00;E012LLUVIAS;3,00;l/m²;3,00;l/m²;M;NC;
27/01/2012 08:00:00;E012NEMBA;709,71;m.s.n.m.;709,71;m.s.n.m.;M;NC;
27/01/2012 08:00:00;E012TEMPMED;5,50;ºC;5,50;ºC;M;NC;
28/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
28/01/2012 08:00:00;E012NEMBA;709,70;m.s.n.m.;709,70;m.s.n.m.;M;NC;
28/01/2012 08:00:00;E012TEMPMED;6,40;ºC;6,40;ºC;M;NC;
29/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
29/01/2012 08:00:00;E012NEMBA;709,69;m.s.n.m.;709,69;m.s.n.m.;M;NC;
29/01/2012 08:00:00;E012TEMPMED;2,30;ºC;2,30;ºC;M;NC;
30/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
30/01/2012 08:00:00;E012NEMBA;709,67;m.s.n.m.;709,67;m.s.n.m.;M;NC;
30/01/2012 08:00:00;E012TEMPMED;0,70;ºC;0,70;ºC;M;NC;
31/01/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
31/01/2012 08:00:00;E012NEMBA;709,66;m.s.n.m.;709,66;m.s.n.m.;M;NC;
31/01/2012 08:00:00;E012TEMPMED;1,90;ºC;1,90;ºC;M;NC;
01/02/2012 08:00:00;E012LLUVIAS;3,70;l/m²;3,70;l/m²;M;NC;
01/02/2012 08:00:00;E012NEMBA;709,64;m.s.n.m.;709,64;m.s.n.m.;M;NC;
01/02/2012 08:00:00;E012TEMPMED;3,00;ºC;3,00;ºC;M;NC;
02/02/2012 08:00:00;E012LLUVIAS;3,00;l/m²;3,00;l/m²;M;NC;
02/02/2012 08:00:00;E012NEMBA;709,62;m.s.n.m.;709,62;m.s.n.m.;M;NC;
02/02/2012 08:00:00;E012TEMPMED;2,90;ºC;2,90;ºC;M;NC;
03/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
03/02/2012 08:00:00;E012NEMBA;709,60;m.s.n.m.;709,60;m.s.n.m.;M;NC;
03/02/2012 08:00:00;E012TEMPMED;-0,30;ºC;-0,30;ºC;M;NC;
04/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/02/2012 08:00:00;E012NEMBA;709,58;m.s.n.m.;709,58;m.s.n.m.;M;NC;
04/02/2012 08:00:00;E012TEMPMED;0,70;ºC;0,70;ºC;M;NC;
05/02/2012 08:00:00;E012LLUVIAS;1,40;l/m²;1,40;l/m²;M;NC;
05/02/2012 08:00:00;E012NEMBA;709,56;m.s.n.m.;709,56;m.s.n.m.;M;NC;
05/02/2012 08:00:00;E012TEMPMED;1,10;ºC;1,10;ºC;M;NC;
06/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/02/2012 08:00:00;E012NEMBA;709,54;m.s.n.m.;709,54;m.s.n.m.;M;NC;
06/02/2012 08:00:00;E012TEMPMED;4,60;ºC;4,60;ºC;M;NC;
07/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/02/2012 08:00:00;E012NEMBA;709,52;m.s.n.m.;709,52;m.s.n.m.;M;NC;
07/02/2012 08:00:00;E012TEMPMED;3,30;ºC;3,30;ºC;M;NC;
08/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/02/2012 08:00:00;E012NEMBA;709,50;m.s.n.m.;709,50;m.s.n.m.;M;NC;
08/02/2012 08:00:00;E012TEMPMED;-2,00;ºC;-2,00;ºC;M;NC;
09/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/02/2012 08:00:00;E012NEMBA;709,48;m.s.n.m.;709,48;m.s.n.m.;M;NC;
09/02/2012 08:00:00;E012TEMPMED;-0,80;ºC;-0,80;ºC;M;NC;
10/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
10/02/2012 08:00:00;E012NEMBA;709,46;m.s.n.m.;709,46;m.s.n.m.;M;NC;
10/02/2012 08:00:00;E012TEMPMED;-0,20;ºC;-0,20;ºC;M;NC;
11/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
11/02/2012 08:00:00;E012NEMBA;709,44;m.s.n.m.;709,44;m.s.n.m.;M;NC;
11/02/2012 08:00:00;E012TEMPMED;-1,50;ºC;-1,50;ºC;M;NC;
12/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/02/2012 08:00:00;E012NEMBA;709,42;m.s.n.m.;709,42;m.s.n.m.;M;NC;
12/02/2012 08:00:00;E012TEMPMED;-3,30;ºC;-3,30;ºC;M;NC;
13/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/02/2012 08:00:00;E012NEMBA;709,40;m.s.n.m.;709,40;m.s.n.m.;M;NC;
13/02/2012 08:00:00;E012TEMPMED;-2,10;ºC;-2,10;ºC;M;NC;
14/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/02/2012 08:00:00;E012NEMBA;709,38;m.s.n.m.;709,38;m.s.n.m.;M;NC;
14/02/2012 08:00:00;E012TEMPMED;2,40;ºC;2,40;ºC;M;NC;
15/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
15/02/2012 08:00:00;E012NEMBA;709,36;m.s.n.m.;709,36;m.s.n.m.;M;NC;
15/02/2012 08:00:00;E012TEMPMED;2,00;ºC;2,00;ºC;M;NC;
16/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
16/02/2012 08:00:00;E012NEMBA;709,35;m.s.n.m.;709,35;m.s.n.m.;M;NC;
16/02/2012 08:00:00;E012TEMPMED;1,40;ºC;1,40;ºC;M;NC;
17/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
17/02/2012 08:00:00;E012NEMBA;709,34;m.s.n.m.;709,34;m.s.n.m.;M;NC;
17/02/2012 08:00:00;E012TEMPMED;5,40;ºC;5,40;ºC;M;NC;
18/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/02/2012 08:00:00;E012NEMBA;709,35;m.s.n.m.;709,35;m.s.n.m.;M;NC;
18/02/2012 08:00:00;E012TEMPMED;3,50;ºC;3,50;ºC;M;NC;
19/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/02/2012 08:00:00;E012NEMBA;709,34;m.s.n.m.;709,34;m.s.n.m.;M;NC;
19/02/2012 08:00:00;E012TEMPMED;3,80;ºC;3,80;ºC;M;NC;
20/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
20/02/2012 08:00:00;E012NEMBA;709,32;m.s.n.m.;709,32;m.s.n.m.;M;NC;
20/02/2012 08:00:00;E012TEMPMED;3,20;ºC;3,20;ºC;M;NC;
21/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
21/02/2012 08:00:00;E012NEMBA;709,31;m.s.n.m.;709,31;m.s.n.m.;M;NC;
21/02/2012 08:00:00;E012TEMPMED;2,10;ºC;2,10;ºC;M;NC;
22/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
22/02/2012 08:00:00;E012NEMBA;709,29;m.s.n.m.;709,29;m.s.n.m.;M;NC;
22/02/2012 08:00:00;E012TEMPMED;2,90;ºC;2,90;ºC;M;NC;
23/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/02/2012 08:00:00;E012NEMBA;709,27;m.s.n.m.;709,27;m.s.n.m.;M;NC;
23/02/2012 08:00:00;E012TEMPMED;5,20;ºC;5,20;ºC;M;NC;
24/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/02/2012 08:00:00;E012NEMBA;709,25;m.s.n.m.;709,25;m.s.n.m.;M;NC;
24/02/2012 08:00:00;E012TEMPMED;5,70;ºC;5,70;ºC;M;NC;
25/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/02/2012 08:00:00;E012NEMBA;709,23;m.s.n.m.;709,23;m.s.n.m.;M;NC;
25/02/2012 08:00:00;E012TEMPMED;6,00;ºC;6,00;ºC;M;NC;
26/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/02/2012 08:00:00;E012NEMBA;709,21;m.s.n.m.;709,21;m.s.n.m.;M;NC;
26/02/2012 08:00:00;E012TEMPMED;6,50;ºC;6,50;ºC;M;NC;
27/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
27/02/2012 08:00:00;E012NEMBA;709,20;m.s.n.m.;709,20;m.s.n.m.;M;NC;
27/02/2012 08:00:00;E012TEMPMED;8,90;ºC;8,90;ºC;M;NC;
28/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
28/02/2012 08:00:00;E012NEMBA;709,18;m.s.n.m.;709,18;m.s.n.m.;M;NC;
28/02/2012 08:00:00;E012TEMPMED;8,10;ºC;8,10;ºC;M;NC;
29/02/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
29/02/2012 08:00:00;E012NEMBA;709,16;m.s.n.m.;709,16;m.s.n.m.;M;NC;
29/02/2012 08:00:00;E012TEMPMED;8,70;ºC;8,70;ºC;M;NC;
01/03/2012 08:00:00;E012LLUVIAS;0,80;l/m²;0,80;l/m²;M;NC;
01/03/2012 08:00:00;E012NEMBA;709,15;m.s.n.m.;709,15;m.s.n.m.;M;NC;
01/03/2012 08:00:00;E012TEMPMED;9,20;ºC;9,20;ºC;M;NC;
02/03/2012 08:00:00;E012LLUVIAS;4,80;l/m²;4,80;l/m²;M;NC;
02/03/2012 08:00:00;E012NEMBA;709,13;m.s.n.m.;709,13;m.s.n.m.;M;NC;
02/03/2012 08:00:00;E012TEMPMED;7,00;ºC;7,00;ºC;M;NC;
03/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
03/03/2012 08:00:00;E012NEMBA;709,12;m.s.n.m.;709,12;m.s.n.m.;M;NC;
03/03/2012 08:00:00;E012TEMPMED;9,80;ºC;9,80;ºC;M;NC;
04/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
04/03/2012 08:00:00;E012NEMBA;709,10;m.s.n.m.;709,10;m.s.n.m.;M;NC;
04/03/2012 08:00:00;E012TEMPMED;9,30;ºC;9,30;ºC;M;NC;
05/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
05/03/2012 08:00:00;E012NEMBA;709,09;m.s.n.m.;709,09;m.s.n.m.;M;NC;
05/03/2012 08:00:00;E012TEMPMED;10,40;ºC;10,40;ºC;M;NC;
06/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
06/03/2012 08:00:00;E012NEMBA;709,08;m.s.n.m.;709,08;m.s.n.m.;M;NC;
06/03/2012 08:00:00;E012TEMPMED;6,50;ºC;6,50;ºC;M;NC;
07/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
07/03/2012 08:00:00;E012NEMBA;709,06;m.s.n.m.;709,06;m.s.n.m.;M;NC;
07/03/2012 08:00:00;E012TEMPMED;6,20;ºC;6,20;ºC;M;NC;
08/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/03/2012 08:00:00;E012NEMBA;709,04;m.s.n.m.;709,04;m.s.n.m.;M;NC;
08/03/2012 08:00:00;E012TEMPMED;8,00;ºC;8,00;ºC;M;NC;
09/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/03/2012 08:00:00;E012NEMBA;709,02;m.s.n.m.;709,02;m.s.n.m.;M;NC;
09/03/2012 08:00:00;E012TEMPMED;9,30;ºC;9,30;ºC;M;NC;
10/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
10/03/2012 08:00:00;E012NEMBA;709,00;m.s.n.m.;709,00;m.s.n.m.;M;NC;
10/03/2012 08:00:00;E012TEMPMED;7,50;ºC;7,50;ºC;M;NC;
11/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
11/03/2012 08:00:00;E012NEMBA;708,98;m.s.n.m.;708,98;m.s.n.m.;M;NC;
11/03/2012 08:00:00;E012TEMPMED;8,40;ºC;8,40;ºC;M;NC;
12/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
12/03/2012 08:00:00;E012NEMBA;708,96;m.s.n.m.;708,96;m.s.n.m.;M;NC;
12/03/2012 08:00:00;E012TEMPMED;9,80;ºC;9,80;ºC;M;NC;
13/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
13/03/2012 08:00:00;E012NEMBA;708,95;m.s.n.m.;708,95;m.s.n.m.;M;NC;
13/03/2012 08:00:00;E012TEMPMED;12,00;ºC;12,00;ºC;M;NC;
14/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
14/03/2012 08:00:00;E012NEMBA;708,93;m.s.n.m.;708,93;m.s.n.m.;M;NC;
14/03/2012 08:00:00;E012TEMPMED;13,60;ºC;13,60;ºC;M;NC;
15/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
15/03/2012 08:00:00;E012NEMBA;708,91;m.s.n.m.;708,91;m.s.n.m.;M;NC;
15/03/2012 08:00:00;E012TEMPMED;13,50;ºC;13,50;ºC;M;NC;
16/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
16/03/2012 08:00:00;E012NEMBA;708,89;m.s.n.m.;708,89;m.s.n.m.;M;NC;
16/03/2012 08:00:00;E012TEMPMED;10,40;ºC;10,40;ºC;M;NC;
17/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
17/03/2012 08:00:00;E012NEMBA;708,87;m.s.n.m.;708,87;m.s.n.m.;M;NC;
17/03/2012 08:00:00;E012TEMPMED;10,00;ºC;10,00;ºC;M;NC;
18/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
18/03/2012 08:00:00;E012NEMBA;708,85;m.s.n.m.;708,85;m.s.n.m.;M;NC;
18/03/2012 08:00:00;E012TEMPMED;10,20;ºC;10,20;ºC;M;NC;
19/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
19/03/2012 08:00:00;E012NEMBA;708,83;m.s.n.m.;708,83;m.s.n.m.;M;NC;
19/03/2012 08:00:00;E012TEMPMED;9,40;ºC;9,40;ºC;M;NC;
20/03/2012 08:00:00;E012LLUVIAS;21,90;l/m²;21,90;l/m²;M;NC;
20/03/2012 08:00:00;E012NEMBA;708,82;m.s.n.m.;708,82;m.s.n.m.;M;NC;
20/03/2012 08:00:00;E012TEMPMED;4,20;ºC;4,20;ºC;M;NC;
21/03/2012 08:00:00;E012LLUVIAS;0,20;l/m²;0,20;l/m²;M;NC;
21/03/2012 08:00:00;E012NEMBA;708,80;m.s.n.m.;708,80;m.s.n.m.;M;NC;
21/03/2012 08:00:00;E012TEMPMED;5,80;ºC;5,80;ºC;M;NC;
22/03/2012 08:00:00;E012LLUVIAS;0,10;l/m²;0,10;l/m²;M;NC;
22/03/2012 08:00:00;E012NEMBA;708,78;m.s.n.m.;708,78;m.s.n.m.;M;NC;
22/03/2012 08:00:00;E012TEMPMED;8,00;ºC;8,00;ºC;M;NC;
23/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
23/03/2012 08:00:00;E012NEMBA;708,77;m.s.n.m.;708,77;m.s.n.m.;M;NC;
23/03/2012 08:00:00;E012TEMPMED;12,10;ºC;12,10;ºC;M;NC;
24/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
24/03/2012 08:00:00;E012NEMBA;708,75;m.s.n.m.;708,75;m.s.n.m.;M;NC;
24/03/2012 08:00:00;E012TEMPMED;10,60;ºC;10,60;ºC;M;NC;
25/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
25/03/2012 08:00:00;E012NEMBA;708,74;m.s.n.m.;708,74;m.s.n.m.;M;NC;
25/03/2012 08:00:00;E012TEMPMED;13,20;ºC;13,20;ºC;M;NC;
26/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
26/03/2012 08:00:00;E012NEMBA;708,73;m.s.n.m.;708,73;m.s.n.m.;M;NC;
26/03/2012 08:00:00;E012TEMPMED;13,20;ºC;13,20;ºC;M;NC;
27/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
27/03/2012 08:00:00;E012NEMBA;708,71;m.s.n.m.;708,71;m.s.n.m.;M;NC;
27/03/2012 08:00:00;E012TEMPMED;14,40;ºC;14,40;ºC;M;NC;
28/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
28/03/2012 08:00:00;E012NEMBA;708,69;m.s.n.m.;708,69;m.s.n.m.;M;NC;
28/03/2012 08:00:00;E012TEMPMED;13,40;ºC;13,40;ºC;M;NC;
29/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
29/03/2012 08:00:00;E012NEMBA;708,68;m.s.n.m.;708,68;m.s.n.m.;M;NC;
29/03/2012 08:00:00;E012TEMPMED;13,60;ºC;13,60;ºC;M;NC;
30/03/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
30/03/2012 08:00:00;E012NEMBA;708,66;m.s.n.m.;708,66;m.s.n.m.;M;NC;
30/03/2012 08:00:00;E012TEMPMED;13,10;ºC;13,10;ºC;M;NC;
31/03/2012 08:00:00;E012LLUVIAS;0,20;l/m²;0,20;l/m²;M;NC;
31/03/2012 08:00:00;E012NEMBA;708,64;m.s.n.m.;708,64;m.s.n.m.;M;NC;
31/03/2012 08:00:00;E012TEMPMED;14,20;ºC;14,20;ºC;M;NC;
01/04/2012 08:00:00;E012LLUVIAS;4,50;l/m²;4,50;l/m²;M;NC;
01/04/2012 08:00:00;E012NEMBA;708,62;m.s.n.m.;708,62;m.s.n.m.;M;NC;
01/04/2012 08:00:00;E012TEMPMED;14,60;ºC;14,60;ºC;M;NC;
02/04/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
02/04/2012 08:00:00;E012NEMBA;708,61;m.s.n.m.;708,61;m.s.n.m.;M;NC;
02/04/2012 08:00:00;E012TEMPMED;14,30;ºC;14,30;ºC;M;NC;
03/04/2012 08:00:00;E012LLUVIAS;6,70;l/m²;6,70;l/m²;M;NC;
03/04/2012 08:00:00;E012NEMBA;708,60;m.s.n.m.;708,60;m.s.n.m.;M;NC;
03/04/2012 08:00:00;E012TEMPMED;12,50;ºC;12,50;ºC;M;NC;
04/04/2012 08:00:00;E012LLUVIAS;1,30;l/m²;1,30;l/m²;M;NC;
04/04/2012 08:00:00;E012NEMBA;708,58;m.s.n.m.;708,58;m.s.n.m.;M;NC;
04/04/2012 08:00:00;E012TEMPMED;10,70;ºC;10,70;ºC;M;NC;
05/04/2012 08:00:00;E012LLUVIAS;0,10;l/m²;0,10;l/m²;M;NC;
05/04/2012 08:00:00;E012NEMBA;708,57;m.s.n.m.;708,57;m.s.n.m.;M;NC;
05/04/2012 08:00:00;E012TEMPMED;10,70;ºC;10,70;ºC;M;NC;
06/04/2012 08:00:00;E012LLUVIAS;3,00;l/m²;3,00;l/m²;M;NC;
06/04/2012 08:00:00;E012NEMBA;708,54;m.s.n.m.;708,54;m.s.n.m.;M;NC;
06/04/2012 08:00:00;E012TEMPMED;8,40;ºC;8,40;ºC;M;NC;
07/04/2012 08:00:00;E012LLUVIAS;1,10;l/m²;1,10;l/m²;M;NC;
07/04/2012 08:00:00;E012NEMBA;708,53;m.s.n.m.;708,53;m.s.n.m.;M;NC;
07/04/2012 08:00:00;E012TEMPMED;8,80;ºC;8,80;ºC;M;NC;
08/04/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
08/04/2012 08:00:00;E012NEMBA;708,52;m.s.n.m.;708,52;m.s.n.m.;M;NC;
08/04/2012 08:00:00;E012TEMPMED;10,30;ºC;10,30;ºC;M;NC;
09/04/2012 08:00:00;E012LLUVIAS;0,00;l/m²;0,00;l/m²;M;NC;
09/04/2012 08:00:00;E012NEMBA;708,50;m.s.n.m.;708,50;m.s.n.m.;M;NC;
